mes,c_llm,c_llm_mediana,ep,ep_iid,n_itens,n_dias,d2_media,taxa_d2_sem_sinal,d3_media,taxa_d3_sem_sinal,c_llm_trunc
2024-10,0.4947325769854133,0.5,0.00538022111436395,0.0029998828599087208,617,30,3.4274193548387095,0.5980551053484603,3.1366120218579234,0.7034035656401945,0.4947325769854133
2024-11,0.4809437386569873,0.5,0.006772969720271808,0.0036556575188865133,551,30,3.2751091703056767,0.5843920145190563,2.8652482269503547,0.7441016333938294,0.4809437386569873
2024-12,0.47433774834437087,0.5,0.004425537066274973,0.0034423265887688157,906,30,3.232848232848233,0.46909492273730685,3.0231788079470197,0.6666666666666666,0.47433774834437087
2025-01,0.46220703125,0.5,0.011570467875524449,0.00462450532882013,640,30,3.137295081967213,0.61953125,2.9753521126760565,0.77890625,0.46220703125
2025-02,0.48086124401913877,0.5,0.007349666239365069,0.005065115877369061,418,27,3.1769662921348316,0.5741626794258373,2.688679245283019,0.7464114832535885,0.48086124401913877
2025-03,0.4863636363636364,0.5,0.004082855089656837,0.0034896658934238938,605,31,3.3653846153846154,0.5702479338842975,2.957983193277311,0.8033057851239669,0.4863636363636364
2025-04,0.497865275142315,0.5,0.003085151785476481,0.0030110458635542073,527,30,3.4161490683229814,0.6954459203036053,3.225806451612903,0.8235294117647058,0.497865275142315
2025-05,0.500392464678179,0.5,0.00914555155176421,0.003491008973987852,637,30,3.3446969696969697,0.5855572998430141,2.90625,0.7990580847723705,0.500392464678179
2025-06,0.4960087082728592,0.5,0.005418413196107937,0.0035729632401791224,689,30,3.3890784982935154,0.5747460087082729,2.9,0.8113207547169812,0.4960087082728592
2025-07,0.49459234608985025,0.5,0.0075332517140274035,0.004536144704091954,601,31,3.306451612903226,0.6905158069883528,2.9514563106796117,0.8286189683860233,0.49459234608985025
2025-08,0.5050091074681239,0.5,0.003848672812636072,0.003373439941555783,549,31,3.5234375,0.7668488160291439,2.857142857142857,0.8724954462659381,0.5050091074681239
2025-09,0.5092478421701603,0.5,0.003567016510521496,0.003128774059340979,811,30,3.3733333333333335,0.6300863131935882,2.957055214723926,0.7990135635018496,0.5092478421701603
2025-10,0.5112016293279023,0.5,0.004676946481351829,0.003915432064190311,491,31,3.4444444444444446,0.7443991853360489,2.6666666666666665,0.8716904276985743,0.5112016293279023
2025-11,0.5144927536231884,0.5,0.015782154096471893,0.004736184798003887,207,7,3.3191489361702127,0.5458937198067633,2.697674418604651,0.7922705314009661,0.5144927536231884
