data,DU_30,DU_60,DU_90,DU_120,DU_180,DU_360,DU_720,DU_1080,DU_1800
2017-01-01,,,,,0.17,12.43,,12.24,12.02
2017-01-02,11.46,626643.0,159294.0,,,,,,
2017-01-03,11.46,629209.0,162103.0,19882.0,,,5429.0,,
2017-01-04,11.48,629911.0,161777.0,19942.0,,,5477.0,,
2017-01-05,11.36,627918.0,162793.0,19899.0,,,5488.0,,
2017-01-06,11.38,628214.0,160182.0,19964.0,,,5521.0,,
2017-01-09,11.36,625331.0,162023.0,19887.0,,,5532.0,,
2017-01-10,11.32,625547.0,159556.0,19856.0,,,5552.0,,
2017-01-11,11.32,626910.0,159775.0,19954.0,,,5564.0,,
2017-01-12,10.98,623518.0,162307.0,19891.0,,,5547.0,,
2017-01-13,11.04,630484.0,162023.0,19886.0,,,5574.0,,
2017-01-16,10.99,626801.0,162616.0,,,,,,
2017-01-17,11.0,634631.0,163369.0,19827.0,,,5539.0,,
2017-01-18,11.0,642684.0,162817.0,19805.0,,,5556.0,,
2017-01-19,10.94,642165.0,162600.0,19732.0,,,5540.0,,
2017-01-20,10.88,636100.0,163568.0,19827.0,,,5555.0,,
2017-01-23,10.89,622673.0,165292.0,19800.0,,,5553.0,,
2017-01-24,10.88,627135.0,165473.0,19913.0,,,5601.0,,
2017-01-25,,624840.0,165479.0,20069.0,,,5656.0,,
2017-01-26,10.9,623333.0,165920.0,20101.0,,,5655.0,,
2017-01-27,10.87,622726.0,165573.0,20094.0,,,5661.0,,
2017-01-30,10.87,621660.0,163160.0,19971.0,,,5661.0,,
2017-01-31,10.83,623266.0,163894.0,19864.0,,,5615.0,,
2017-02-01,10.81,626561.0,164174.0,19891.0,0.0302,11.96,5643.0,11.74,11.46
2017-02-02,10.79,628038.0,164155.0,19885.0,,,5636.0,,
2017-02-03,10.74,628922.0,165074.0,20071.0,,,5667.0,,
2017-02-06,10.72,627503.0,128892.0,20052.0,,,5664.0,,
2017-02-07,10.68,628571.0,164037.0,20090.0,,,5674.0,,
2017-02-08,10.62,629874.0,165134.0,20054.0,,,5682.0,,
2017-02-09,10.62,628292.0,165359.0,20172.0,,,5715.0,,
2017-02-10,10.56,628550.0,167571.0,20269.0,,,5734.0,,
2017-02-13,10.54,628037.0,169075.0,20412.0,,,5764.0,,
2017-02-14,10.52,630744.0,169139.0,20504.0,,,5783.0,,
2017-02-15,10.5,628675.0,170992.0,20612.0,,,5819.0,,
2017-02-16,10.52,631137.0,171008.0,20620.0,,,5815.0,,
2017-02-17,10.45,630019.0,170551.0,20624.0,,,5839.0,,
2017-02-20,10.41,624086.0,172085.0,20624.0,,,5839.0,,
2017-02-21,10.34,626743.0,172905.0,20743.0,,,5866.0,,
2017-02-22,10.32,627515.0,172098.0,20776.0,,,5861.0,,
2017-02-23,10.19,627938.0,170793.0,20810.0,,,5836.0,,
2017-02-24,10.2,629780.0,169828.0,20822.0,,,5825.0,,
2017-02-27,,,,20837.0,,,5862.0,,
2017-02-28,,,,20812.0,,,5825.0,,
2017-03-01,10.14,628215.0,170660.0,21116.0,0.1519,11.36,5904.0,10.99,10.75
2017-03-02,10.15,630113.0,169185.0,20997.0,,,5861.0,,
2017-03-03,10.07,633709.0,170704.0,20954.0,,,5871.0,,
2017-03-06,10.03,632974.0,171034.0,20912.0,,,5849.0,,
2017-03-07,10.04,635652.0,170328.0,20901.0,,,5834.0,,
2017-03-08,10.06,637723.0,168442.0,20836.0,,,5838.0,,
2017-03-09,10.06,637453.0,167924.0,20777.0,,,5839.0,,
2017-03-10,9.87,638335.0,168404.0,20828.0,,,5862.0,,
2017-03-13,9.83,639245.0,169793.0,20846.0,,,5876.0,,
2017-03-14,9.87,643900.0,168472.0,20786.0,,,5857.0,,
2017-03-15,9.8,642012.0,170748.0,20860.0,,,5900.0,,
2017-03-16,9.82,643943.0,170293.0,20894.0,,,5901.0,,
2017-03-17,9.82,641253.0,168164.0,20911.0,,,5890.0,,
2017-03-20,9.8,637982.0,168715.0,20886.0,,,5902.0,,
2017-03-21,9.75,640188.0,165879.0,20653.0,,,5794.0,,
2017-03-22,9.76,643073.0,166467.0,20579.0,,,5822.0,,
2017-03-23,9.78,644339.0,166518.0,20619.0,,,5818.0,,
2017-03-24,9.69,644472.0,167131.0,20530.0,,,5829.0,,
2017-03-27,9.63,644842.0,167667.0,20413.0,,,5840.0,,
2017-03-28,9.64,648610.0,168342.0,20520.0,,,5875.0,,
2017-03-29,9.61,650435.0,169501.0,20659.0,,,5898.0,,
2017-03-30,9.68,651580.0,169301.0,20728.0,,,5914.0,,
2017-03-31,9.67,634512.0,169360.0,20663.0,,,5912.0,,
2017-04-01,,,,,0.0,10.69,,10.45,10.15
2017-04-03,9.62,655229.0,169788.0,20650.0,,,5895.0,,
2017-04-04,9.6,659704.0,170543.0,20689.0,,,5899.0,,
2017-04-05,9.56,658126.0,169270.0,20648.0,,,5864.0,,
2017-04-06,9.62,659396.0,168258.0,20663.0,,,5879.0,,
2017-04-07,9.58,658887.0,168834.0,20656.0,,,5878.0,,
2017-04-10,9.46,656136.0,169036.0,20658.0,,,5881.0,,
2017-04-11,9.42,661452.0,168810.0,20651.0,,,5867.0,,
2017-04-12,9.46,664092.0,168079.0,20592.0,,,5836.0,,
2017-04-13,9.48,665344.0,166696.0,20453.0,,,5805.0,,
2017-04-17,9.46,663198.0,168853.0,20637.0,,,5857.0,,
2017-04-18,9.36,669152.0,168611.0,20523.0,,,5849.0,,
2017-04-19,9.37,671871.0,167268.0,20404.0,,,5863.0,,
2017-04-20,9.37,661456.0,168091.0,20579.0,,,5917.0,,
2017-04-24,9.32,667311.0,168752.0,20764.0,,,5984.0,,
2017-04-25,9.38,668767.0,169952.0,20996.0,,,6025.0,,
2017-04-26,9.36,672924.0,169575.0,20975.0,,,6025.0,,
2017-04-27,9.34,674008.0,169289.0,20981.0,,,6049.0,,
2017-04-28,9.3,677666.0,171120.0,20941.0,,,6048.0,,
2017-05-01,,,,,0.0764,10.12,,9.88,9.65
2017-05-02,9.26,677136.0,173196.0,20950.0,,,6095.0,,
2017-05-03,9.22,689391.0,172593.0,20958.0,,,6073.0,,
2017-05-04,9.27,688856.0,170549.0,20951.0,,,6075.0,,
2017-05-05,9.22,686141.0,170475.0,21007.0,,,6101.0,,
2017-05-08,9.2,689503.0,172559.0,21012.0,,,6103.0,,
2017-05-09,9.15,694123.0,173743.0,20976.0,,,6121.0,,
2017-05-10,9.07,693490.0,175299.0,20943.0,,,6129.0,,
2017-05-11,8.97,697842.0,175905.0,20919.0,,,6116.0,,
2017-05-12,8.92,700348.0,176809.0,20897.0,,,6121.0,,
2017-05-15,8.81,698185.0,177329.0,20982.0,,,6150.0,,
2017-05-16,8.76,705124.0,177979.0,20980.0,,,6170.0,,
2017-05-17,8.77,706841.0,176427.0,20607.0,,,6011.0,,
2017-05-18,10.09,708579.0,165656.0,20663.0,,,6055.0,,
2017-05-19,9.63,704927.0,167414.0,20805.0,,,6084.0,,
2017-05-22,9.76,701063.0,165247.0,20895.0,,,6134.0,,
2017-05-23,9.54,706049.0,167000.0,20938.0,,,6139.0,,
2017-05-24,9.45,709685.0,168387.0,21012.0,,,6163.0,,
2017-05-25,9.43,706366.0,168117.0,21083.0,,,6205.0,,
2017-05-26,9.22,708719.0,169941.0,21080.0,,,6210.0,,
2017-05-29,9.12,710541.0,169631.0,,,,,,
2017-05-30,9.21,709624.0,169743.0,21029.0,,,6203.0,,
2017-05-31,9.15,717312.0,167830.0,21009.0,,,6199.0,,
2017-06-01,9.31,720951.0,166907.0,21144.0,0.0536,9.68,6247.0,9.4,9.23
2017-06-02,9.33,722174.0,163660.0,21206.0,,,6306.0,,
2017-06-05,9.36,719611.0,163821.0,21184.0,,,6296.0,,
2017-06-06,9.22,723559.0,164474.0,21136.0,,,6275.0,,
2017-06-07,9.21,724413.0,164813.0,21174.0,,,6297.0,,
2017-06-08,9.21,725027.0,164257.0,21183.0,,,6322.0,,
2017-06-09,9.03,724903.0,163841.0,21272.0,,,6208.0,,
2017-06-12,9.02,720410.0,163033.0,21236.0,,,6175.0,,
2017-06-13,9.06,725682.0,163253.0,21328.0,,,6220.0,,
2017-06-14,9.04,727638.0,163439.0,21375.0,,,6195.0,,
2017-06-16,8.96,724424.0,163316.0,21384.0,,,6152.0,,
2017-06-19,8.87,724988.0,163670.0,21529.0,,,6239.0,,
2017-06-20,8.93,718599.0,161701.0,21467.0,,,6188.0,,
2017-06-21,8.86,722596.0,161492.0,21410.0,,,6234.0,,
2017-06-22,8.84,724734.0,162348.0,21397.0,,,6267.0,,
2017-06-23,8.85,722692.0,162084.0,21395.0,,,6265.0,,
2017-06-26,8.82,720636.0,163576.0,21410.0,,,6247.0,,
2017-06-27,8.85,728991.0,162684.0,21311.0,,,6147.0,,
2017-06-28,8.81,732042.0,163296.0,21455.0,,,6234.0,,
2017-06-29,8.83,736263.0,163516.0,21287.0,,,6144.0,,
2017-06-30,8.77,738130.0,164760.0,21350.0,,,6140.0,,
2017-07-01,,,,,0.0623,8.83,,8.64,8.44
2017-07-03,8.64,739434.0,165220.0,21479.0,,,6110.0,,
2017-07-04,8.64,743300.0,165191.0,,,,,,
2017-07-05,8.58,737069.0,165154.0,21478.0,,,6151.0,,
2017-07-06,8.58,738940.0,164664.0,21320.0,,,6089.0,,
2017-07-07,8.59,737191.0,164424.0,21414.0,,,6153.0,,
2017-07-10,8.57,730676.0,165362.0,21409.0,,,6176.0,,
2017-07-11,8.54,734675.0,166376.0,21409.0,,,6193.0,,
2017-07-12,8.49,739421.0,168290.0,21532.0,,,6261.0,,
2017-07-13,8.48,740326.0,168901.0,21553.0,,,6274.0,,
2017-07-14,8.43,741460.0,171240.0,21638.0,,,6312.0,,
2017-07-17,8.43,735671.0,171169.0,21630.0,,,6314.0,,
2017-07-18,8.39,740502.0,171479.0,21575.0,,,6344.0,,
2017-07-19,8.33,740806.0,171284.0,21641.0,,,6385.0,,
2017-07-20,8.26,730332.0,171137.0,21612.0,,,6390.0,,
2017-07-21,8.29,732867.0,170835.0,21580.0,,,6388.0,,
2017-07-24,8.28,731853.0,171478.0,21513.0,,,6411.0,,
2017-07-25,8.29,725008.0,172445.0,21613.0,,,6412.0,,
2017-07-26,8.28,732667.0,170460.0,21711.0,,,6423.0,,
2017-07-27,8.01,731981.0,170993.0,21797.0,,,6382.0,,
2017-07-28,7.96,732110.0,171357.0,21830.0,,,6375.0,,
2017-07-31,7.98,728976.0,172050.0,21891.0,,,6348.0,,
2017-08-01,7.93,734679.0,172796.0,21964.0,0.0509,8.22,6363.0,7.99,7.81
2017-08-02,7.91,736615.0,173842.0,22016.0,,,6363.0,,
2017-08-03,7.88,729797.0,173499.0,22026.0,,,6340.0,,
2017-08-04,7.88,730212.0,173468.0,22093.0,,,6352.0,,
2017-08-07,7.9,731887.0,174969.0,22118.0,,,6384.0,,
2017-08-08,7.89,735178.0,174779.0,22085.0,,,6370.0,,
2017-08-09,7.91,736149.0,174528.0,22049.0,,,6352.0,,
2017-08-10,7.9,734145.0,173433.0,21844.0,,,6217.0,,
2017-08-11,7.88,740610.0,174018.0,21858.0,,,6257.0,,
2017-08-14,7.88,742462.0,175391.0,21994.0,,,6340.0,,
2017-08-15,7.89,741230.0,175593.0,21999.0,,,6322.0,,
2017-08-16,7.86,743385.0,175802.0,22025.0,,,6345.0,,
2017-08-17,7.91,743964.0,174826.0,21751.0,,,6322.0,,
2017-08-18,7.84,737122.0,176151.0,21675.0,,,6217.0,,
2017-08-21,7.84,734194.0,176095.0,21704.0,,,6213.0,,
2017-08-22,7.84,737922.0,178752.0,21900.0,,,6282.0,,
2017-08-23,7.74,741774.0,179308.0,21812.0,,,6263.0,,
2017-08-24,7.67,744352.0,180520.0,21783.0,,,6271.0,,
2017-08-25,7.64,741041.0,180736.0,21814.0,,,6266.0,,
2017-08-28,7.63,740997.0,183221.0,21808.0,,,6302.0,,
2017-08-29,7.59,746532.0,184061.0,21865.0,,,6360.0,,
2017-08-30,7.57,747988.0,184169.0,21892.0,,,6368.0,,
2017-08-31,7.57,746639.0,184335.0,21948.0,,,6429.0,,
2017-09-01,7.62,745654.0,184951.0,21988.0,0.0,7.75,6435.0,7.53,7.39
2017-09-04,7.64,749281.0,185831.0,,,,,,
2017-09-05,7.62,747662.0,186217.0,21753.0,,,6376.0,,
2017-09-06,7.48,746714.0,188337.0,21808.0,,,6393.0,,
2017-09-08,7.44,746234.0,188659.0,21798.0,,,6360.0,,
2017-09-11,7.49,741315.0,190738.0,22057.0,,,6432.0,,
2017-09-12,7.45,746594.0,190907.0,22119.0,,,6454.0,,
2017-09-13,7.42,750519.0,191414.0,22158.0,,,6460.0,,
2017-09-14,7.37,744545.0,191594.0,22203.0,,,6429.0,,
2017-09-15,7.36,746897.0,195786.0,22268.0,,,6448.0,,
2017-09-18,7.3,747156.0,196380.0,22331.0,,,6455.0,,
2017-09-19,7.25,752778.0,196452.0,22371.0,,,6461.0,,
2017-09-20,7.24,748257.0,196653.0,22413.0,,,6456.0,,
2017-09-21,7.17,750284.0,196217.0,22359.0,,,6423.0,,
2017-09-22,7.16,752542.0,196511.0,22350.0,,,6427.0,,
2017-09-25,7.17,749022.0,194458.0,22296.0,,,6371.0,,
2017-09-26,7.13,751376.0,194456.0,22284.0,,,6380.0,,
2017-09-27,7.17,754891.0,193516.0,22341.0,,,6453.0,,
2017-09-28,7.15,754143.0,194163.0,22381.0,,,6453.0,,
2017-09-29,7.12,755378.0,195706.0,22405.0,,,6453.0,,
2017-10-01,,,,,0.0,7.22,,7.13,7.06
2017-10-02,7.1,755314.0,196051.0,22558.0,,,6517.0,,
2017-10-03,7.15,761383.0,200307.0,22642.0,,,6532.0,,
2017-10-04,7.16,762508.0,200510.0,22662.0,,,6535.0,,
2017-10-05,7.18,760449.0,200991.0,22775.0,,,6535.0,,
2017-10-06,7.17,760790.0,200492.0,22774.0,,,6590.0,,
2017-10-09,7.18,757274.0,200047.0,22761.0,,,6580.0,,
2017-10-10,7.15,754994.0,202059.0,22831.0,,,6587.0,,
2017-10-11,7.13,757250.0,201797.0,22873.0,,,6604.0,,
2017-10-13,7.11,756880.0,202323.0,22872.0,,,6614.0,,
2017-10-16,7.14,752901.0,201809.0,22957.0,,,6624.0,,
2017-10-17,7.12,757748.0,200641.0,22997.0,,,6618.0,,
2017-10-18,7.11,759201.0,202008.0,23158.0,,,6624.0,,
2017-10-19,7.08,759541.0,201853.0,23163.0,,,6605.0,,
2017-10-20,7.1,748466.0,202408.0,23329.0,,,6629.0,,
2017-10-23,7.11,749359.0,200811.0,23274.0,,,6587.0,,
2017-10-24,7.13,753946.0,202560.0,23442.0,,,6598.0,,
2017-10-25,7.1,755766.0,203067.0,23329.0,,,6564.0,,
2017-10-26,7.21,756964.0,201867.0,23401.0,,,6557.0,,
2017-10-27,7.15,757575.0,202288.0,23434.0,,,6701.0,,
2017-10-30,7.18,755540.0,200174.0,23349.0,,,6699.0,,
2017-10-31,7.14,757465.0,199672.0,23377.0,,,6728.0,,
2017-11-01,7.14,760971.0,199086.0,23435.0,0.0,6.96,6717.0,6.91,6.87
2017-11-03,7.16,762656.0,198568.0,23539.0,,,6764.0,,
2017-11-06,7.17,760720.0,199247.0,23548.0,,,6786.0,,
2017-11-07,7.17,761775.0,196171.0,23557.0,,,6768.0,,
2017-11-08,7.1,763023.0,199504.0,23563.0,,,6789.0,,
2017-11-09,7.12,762524.0,197956.0,23462.0,,,6750.0,,
2017-11-10,7.12,761537.0,196421.0,23422.0,,,6751.0,,
2017-11-13,7.13,761241.0,198196.0,23440.0,,,6758.0,,
2017-11-14,7.14,763705.0,195786.0,23409.0,,,6738.0,,
2017-11-16,7.14,758414.0,198805.0,23458.0,,,6793.0,,
2017-11-17,7.09,759825.0,205668.0,23358.0,,,6783.0,,
2017-11-20,,754355.0,205763.0,23430.0,,,6791.0,,
2017-11-21,7.08,759227.0,207944.0,23591.0,,,6862.0,,
2017-11-22,7.08,762747.0,208181.0,23526.0,,,6867.0,,
2017-11-23,7.02,764370.0,208704.0,,,,,,
2017-11-24,7.02,761421.0,208676.0,23558.0,,,6889.0,,
2017-11-27,7.0,762990.0,208952.0,23581.0,,,6879.0,,
2017-11-28,6.99,758392.0,209179.0,23837.0,,,6912.0,,
2017-11-29,7.04,759397.0,206744.0,23941.0,,,6824.0,,
2017-11-30,7.02,759194.0,204317.0,24272.0,,,6874.0,,
2017-12-01,7.0,760548.0,206726.0,24251.0,0.0,6.83,6858.0,6.77,6.73
2017-12-04,6.99,761975.0,208180.0,24290.0,,,6775.0,,
2017-12-05,6.96,751042.0,206419.0,24181.0,,,6762.0,,
2017-12-06,6.96,754833.0,208666.0,24141.0,,,6776.0,,
2017-12-07,6.98,755970.0,208892.0,24211.0,,,6813.0,,
2017-12-08,6.94,751718.0,209532.0,24294.0,,,6861.0,,
2017-12-11,6.93,747273.0,209698.0,24386.0,,,6875.0,,
2017-12-12,6.92,752779.0,211172.0,24505.0,,,6862.0,,
2017-12-13,6.89,754211.0,210526.0,24585.0,,,6876.0,,
2017-12-14,6.88,754008.0,210380.0,24509.0,,,6857.0,,
2017-12-15,6.88,748800.0,213582.0,24652.0,,,6937.0,,
2017-12-18,6.88,748430.0,215498.0,24792.0,,,6995.0,,
2017-12-19,6.88,752470.0,214915.0,24755.0,,,6964.0,,
2017-12-20,6.86,737919.0,217515.0,24727.0,,,6961.0,,
2017-12-21,6.88,738973.0,220980.0,24782.0,,,6965.0,,
2017-12-22,6.87,738291.0,222747.0,24754.0,,,6960.0,,
2017-12-26,6.85,738268.0,225412.0,24746.0,,,6936.0,,
2017-12-27,6.87,741507.0,228355.0,24774.0,,,6939.0,,
2017-12-28,6.86,745382.0,230248.0,24838.0,,,6950.0,,
2017-12-29,6.86,749072.0,232462.0,24719.0,,,6903.0,,
2018-01-01,,,,,0.0,6.67,,6.64,6.61
2018-01-02,6.8,747379.0,235365.0,24824.0,,,7007.0,,
2018-01-03,6.77,750486.0,235400.0,24923.0,,,7066.0,,
2018-01-04,6.77,753324.0,236475.0,25075.0,,,7078.0,,
2018-01-05,6.79,748940.0,237545.0,25296.0,,,7137.0,,
2018-01-08,6.81,747759.0,238486.0,25283.0,,,7157.0,,
2018-01-09,6.82,748932.0,237524.0,25386.0,,,7164.0,,
2018-01-10,6.88,745095.0,236318.0,25369.0,,,7154.0,,
2018-01-11,6.9,753030.0,238759.0,25575.0,,,7212.0,,
2018-01-12,6.94,751243.0,238972.0,25803.0,,,7261.0,,
2018-01-15,6.92,744707.0,242036.0,,,,,,
2018-01-16,6.93,750065.0,242118.0,25793.0,,,7224.0,,
2018-01-17,6.94,750224.0,244424.0,26116.0,,,7298.0,,
2018-01-18,6.95,766668.0,244104.0,26018.0,,,7296.0,,
2018-01-19,6.95,743574.0,244759.0,26072.0,,,7336.0,,
2018-01-22,6.97,737746.0,250840.0,26215.0,,,7408.0,,
2018-01-23,6.95,746627.0,248788.0,26211.0,,,7460.0,,
2018-01-24,6.88,749663.0,254986.0,26252.0,,,7415.0,,
2018-01-25,,744747.0,255107.0,26393.0,,,7411.0,,
2018-01-26,6.84,743100.0,259150.0,26617.0,,,7506.0,,
2018-01-29,6.86,743480.0,257723.0,26439.0,,,7467.0,,
2018-01-30,6.89,746270.0,256656.0,26077.0,,,7402.0,,
2018-01-31,6.89,746030.0,258042.0,26149.0,,,7411.0,,
2018-02-01,6.89,748574.0,259732.0,26187.0,0.0,6.55,7386.0,6.54,6.52
2018-02-02,6.92,750508.0,256682.0,25861.0,,,7318.0,,
2018-02-05,6.92,746949.0,252408.0,24346.0,,,6968.0,,
2018-02-06,6.94,751226.0,255660.0,24913.0,,,7116.0,,
